Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,5,3,1919,2045,XE,3105,N16927,86,58,2,-1,IAH,LIT,374,4,24,0,,0
2011,1,5,3,1245,1353,XE,3120,N16183,68,54,-12,-5,IAH,LIT,374,5,9,0,,0
2011,1,5,3,1820,2002,XE,3127,N14171,102,78,-1,0,IAH,LBB,458,6,18,0,,0
2011,1,5,3,2000,2303,XE,3137,N17108,123,104,5,0,IAH,LEX,828,7,12,0,,0
2011,1,5,3,1534,1726,XE,3150,N14143,112,97,-7,-1,IAH,STL,668,7,8,0,,0
2011,1,5,3,1949,2151,XE,3154,N21197,122,100,0,-1,IAH,STL,668,7,15,0,,0
2011,1,4,2,804,905,XE,2001,N12201,61,32,-14,-1,IAH,LFT,201,6,23,0,,0
2011,1,4,2,1619,1905,XE,2008,N12122,106,91,-15,-3,IAH,JAX,817,4,11,0,,0
2011,1,4,2,1330,1630,XE,2010,N11181,120,96,-7,-3,IAH,SDF,788,4,20,0,,0
2011,1,4,2,1530,1715,XE,2025,N21154,165,141,51,20,IAH,ABQ,744,5,19,0,,0
2011,1,4,2,724,909,XE,2026,N14904,105,92,-19,-1,IAH,STL,668,4,9,0,,0
2011,1,4,2,730,1104,XE,2035,N21129,154,130,3,10,IAH,PIT,1117,7,17,0,,0
2011,1,4,2,1927,2126,XE,2042,N21197,119,75,17,-3,IAH,BHM,562,4,40,0,,0
2011,1,4,2,1739,2053,XE,2044,N13988,134,114,7,9,IAH,CLT,913,5,15,0,,0
2011,1,4,2,1317,1438,XE,2048,N13988,81,59,-5,-3,IAH,OKC,395,3,19,0,,0
2011,1,4,2,1915,2245,XE,2050,N18102,150,137,11,16,IAH,RIC,1157,4,9,0,,0
2011,1,4,2,1929,2247,XE,2055,N18101,138,108,4,-1,IAH,CLT,913,7,23,0,,0
2011,1,4,2,811,1021,XE,2056,N26545,130,91,12,-3,IAH,MCI,643,8,31,0,,0
2011,1,4,2,910,1004,XE,2058,N11565,54,40,-12,0,IAH,CRP,201,4,10,0,,0
2011,1,4,2,1949,2305,XE,2060,N16961,136,107,2,4,IAH,CVG,871,6,23,0,,0
2011,1,4,2,1336,1651,XE,2066,N14188,135,120,6,11,IAH,PBI,956,4,11,0,,0
2011,1,4,2,1526,1637,XE,2069,N14937,71,55,0,2,IAH,LRD,301,4,12,0,,0
2011,1,4,2,905,1031,XE,2079,N21537,86,66,2,5,IAH,MAF,429,6,14,0,,0
2011,1,4,2,1415,1541,XE,2097,N27152,146,117,6,0,IAH,COS,809,6,23,0,,0
2011,1,4,2,1303,1633,XE,2105,N31131,150,130,8,8,IAH,GRR,1042,4,16,0,,0
2011,1,4,2,1558,1834,XE,2122,N21129,156,134,-4,8,IAH,MSP,1034,4,18,0,,0
2011,1,4,2,2117,2224,XE,2131,N14947,67,48,5,-3,IAH,CRP,201,4,15,0,,0
2011,1,4,2,728,847,XE,2132,N14939,79,53,-4,-2,IAH,LIT,374,5,21,0,,0
2011,1,4,2,1650,1810,XE,2162,N14945,80,63,-3,0,IAH,TUL,429,5,12,0,,0
2011,1,4,2,1915,2249,XE,2171,N21144,154,136,-6,0,IAH,ORF,1201,4,14,0,,0
2011,1,4,2,1258,1416,XE,2174,N14198,78,61,3,8,IAH,PNS,489,4,13,0,,0
2011,1,4,2,801,917,XE,2189,N14942,76,44,16,1,IAH,DAL,217,4,28,0,,0
2011,1,4,2,2132,2257,XE,2192,N13132,85,71,14,17,IAH,MAF,429,5,9,0,,0
2011,1,4,2,1410,1716,XE,2198,N14158,126,108,-15,-5,IAH,CRW,975,1,17,0,,0
2011,1,4,2,1440,1558,XE,2204,N13538,78,59,0,5,IAH,OKC,395,4,15,0,,0
2011,1,4,2,1317,1443,XE,2213,N17159,86,63,-5,-3,IAH,XNA,438,5,18,0,,0
2011,1,4,2,1310,1410,XE,2223,N13929,60,40,19,20,IAH,CRP,201,4,16,0,,0
2011,1,4,2,719,1038,XE,2240,N17108,139,123,-8,-1,IAH,RDU,1043,4,12,0,,0
2011,1,4,2,1539,1913,XE,2244,N11150,154,133,-6,-1,IAH,PIT,1117,8,13,0,,0
2011,1,4,2,744,1033,XE,2246,N16976,109,88,-10,-1,IAH,ATL,689,9,12,0,,0
2011,1,4,2,815,926,XE,2254,N36915,71,36,0,-10,IAH,BTR,253,5,30,0,,0
2011,1,4,2,2126,2221,XE,2261,N15912,55,35,13,11,IAH,AEX,190,3,17,0,,0
2011,1,4,2,1651,1958,XE,2276,N14198,127,104,-13,-4,IAH,CVG,871,8,15,0,,0
2011,1,4,2,1557,1804,XE,2278,N11189,127,102,26,27,IAH,OMA,781,4,21,0,,0
2011,1,4,2,1910,2029,XE,2280,N14143,79,63,-7,0,IAH,PNS,489,5,11,0,,0
2011,1,4,2,1457,1555,XE,2282,N14143,58,40,2,12,IAH,DFW,224,8,10,0,,0
2011,1,4,2,1919,2231,XE,2288,N16147,132,111,-7,-1,IAH,DAY,929,4,17,0,,0
2011,1,4,2,851,1004,XE,2290,N13994,73,58,1,1,IAH,MFE,316,4,11,0,,0
2011,1,4,2,1541,1855,XE,2298,N16911,134,104,7,6,IAH,IND,845,6,24,0,,0
2011,1,4,2,852,1032,XE,2302,N14543,100,80,-11,-6,IAH,BNA,657,6,14,0,,0
2011,1,4,2,1255,1405,XE,2304,N13955,70,53,2,5,IAH,GPT,376,5,12,0,,0
2011,1,4,2,737,903,XE,2305,N29917,86,53,10,-3,IAH,DFW,224,4,29,0,,0
2011,1,4,2,1505,1619,XE,2308,N16976,74,54,0,-5,IAH,BRO,308,6,14,0,,0
2011,1,4,2,1412,1724,XE,2317,N17108,132,118,-2,7,IAH,GSO,986,4,10,0,,0
2011,1,4,2,1732,2023,XE,2318,N14977,111,93,-5,2,IAH,ATL,689,6,12,0,,0
2011,1,4,2,1417,1715,XE,2334,N13124,118,98,-3,-3,IAH,SAV,851,4,16,0,,0
2011,1,4,2,1426,1603,XE,2336,N16963,97,78,5,6,IAH,ICT,542,3,16,0,,0
2011,1,4,2,1601,1750,XE,2346,N26545,109,84,2,-4,IAH,HSV,595,5,20,0,,0
2011,1,4,2,2120,2244,XE,2357,N26545,84,62,14,0,IAH,LRD,301,4,18,0,,0
2011,1,4,2,2108,2234,XE,2361,N14972,86,62,-2,-5,IAH,TUL,429,4,20,0,,0
2011,1,4,2,1430,1553,XE,2375,N13997,83,63,-3,0,IAH,TUL,429,5,15,0,,0
2011,1,4,2,1321,1616,XE,2380,N12957,115,98,-7,-4,IAH,AVL,834,3,14,0,,0
2011,1,4,2,1313,1401,XE,2399,N15926,48,35,-15,-2,IAH,BTR,253,4,9,0,,0
2011,1,4,2,1932,2053,XE,2417,N13935,81,43,48,32,IAH,DFW,224,5,33,0,,0
2011,1,4,2,1910,1956,XE,2418,N16976,46,29,-9,-5,IAH,LCH,127,5,12,0,,0
2011,1,4,2,1802,1913,XE,2425,N15926,71,51,-1,2,IAH,BRO,308,4,16,0,,0
2011,1,4,2,1417,1543,XE,2427,N14943,86,72,-5,2,IAH,LBB,458,4,10,0,,0
2011,1,4,2,731,1059,XE,2432,N14158,148,128,6,1,IAH,PBI,956,5,15,0,,0
2011,1,4,2,831,1127,XE,2435,N13997,116,94,7,6,IAH,JAX,817,6,16,0,,0
2011,1,4,2,1739,1832,XE,2442,N14993,53,34,112,114,IAH,LFT,201,5,14,0,,0
2011,1,4,2,2306,2357,XE,2450,N11176,51,38,-1,1,IAH,SAT,191,3,10,0,,0
2011,1,4,2,2118,2235,XE,2451,N12552,77,60,-8,3,IAH,OKC,395,4,13,0,,0
2011,1,4,2,909,1020,XE,2453,N15983,71,55,-4,-1,IAH,BRO,308,4,12,0,,0
2011,1,4,2,917,1008,XE,2455,N13955,51,31,-27,-8,IAH,SHV,192,5,15,0,,0
2011,1,4,2,1705,1832,XE,2465,N15912,87,74,18,20,IAH,MAF,429,4,9,0,,0
2011,1,4,2,747,904,XE,2469,N14925,77,43,8,-8,IAH,CRP,201,4,30,0,,0
2011,1,4,2,748,1044,XE,2470,N16151,176,136,4,-2,IAH,MSP,1034,9,31,0,,0
2011,1,4,2,1345,1632,XE,2472,N12126,107,92,-11,0,IAH,JAX,817,5,10,0,,0
2011,1,4,2,1532,1716,XE,2474,N13553,104,81,-8,-3,IAH,BNA,657,4,19,0,,0
2011,1,4,2,1413,1626,XE,2479,N14543,133,112,2,-2,IAH,DSM,802,4,17,0,,0
2011,1,4,2,2023,2121,XE,2481,N14993,58,43,48,53,IAH,CRP,201,4,11,0,,0
2011,1,4,2,1637,1941,XE,2488,N27200,124,107,-13,1,IAH,CLT,913,6,11,0,,0
2011,1,4,2,1548,1921,XE,2492,N13990,153,125,2,-2,IAH,RDU,1043,4,24,0,,0
2011,1,4,2,2109,2242,XE,2493,N13964,93,78,-10,-3,IAH,ICT,542,4,11,0,,0
2011,1,4,2,1633,1927,XE,2496,N33182,114,100,-13,-2,IAH,SDF,788,6,8,0,,0
2011,1,4,2,1526,1707,XE,2497,N21537,101,78,-6,-4,IAH,ICT,542,3,20,0,,0
2011,1,4,2,1334,1444,XE,2499,N16147,130,113,16,19,IAH,ABQ,744,5,12,0,,0
2011,1,4,2,1850,2051,XE,2511,N16963,121,104,-8,0,IAH,DSM,802,3,14,0,,0
2011,1,4,2,2117,2227,XE,2515,N14942,70,54,-3,-3,IAH,HRL,295,3,13,0,,0
2011,1,4,2,1011,1202,XE,2522,N16183,171,146,12,1,IAH,MTJ,926,6,19,0,,0
2011,1,4,2,804,927,XE,2525,N13935,83,51,37,29,IAH,GPT,376,3,29,0,,0
2011,1,4,2,2059,2242,XE,2531,N11192,163,147,7,9,IAH,TUS,936,4,12,0,,0
2011,1,4,2,1419,1728,XE,2550,N13994,129,109,-7,-1,IAH,CLT,913,4,16,0,,0
2011,1,4,2,934,1033,XE,2559,N12934,59,35,5,4,IAH,LFT,201,5,19,0,,0
2011,1,4,2,1741,1844,XE,2562,N13955,63,38,13,11,IAH,DAL,217,3,22,0,,0
2011,1,4,2,1511,1646,XE,2569,N29917,95,75,27,21,IAH,MAF,429,6,14,0,,0
2011,1,4,2,1937,2043,XE,2570,N13538,66,39,15,12,IAH,BTR,253,3,24,0,,0
2011,1,4,2,729,919,XE,2573,N11150,110,81,8,9,IAH,BNA,657,7,22,0,,0
2011,1,4,2,1443,1551,XE,2581,N14939,68,47,30,23,IAH,CRP,201,4,17,0,,0
2011,1,4,2,725,1037,XE,2586,N18102,132,100,4,5,IAH,IND,845,19,13,0,,0
2011,1,4,2,1431,1532,XE,2591,N14925,61,39,3,1,IAH,DAL,217,5,17,0,,0
2011,1,4,2,1255,1501,XE,2593,N12201,126,105,-3,0,IAH,OMA,781,4,17,0,,0
2011,1,4,2,1658,1815,XE,2594,N26141,77,60,-8,-2,IAH,OKC,395,4,13,0,,0
2011,1,4,2,1747,1933,XE,2598,N16918,106,90,-10,2,IAH,MCI,643,6,10,0,,0
2011,1,4,2,1440,1714,XE,2599,N14177,154,135,43,50,IAH,MSP,1034,8,11,0,,0
2011,1,4,2,858,1004,XE,2605,N26549,66,44,3,-2,IAH,DAL,217,4,18,0,,0
2011,1,4,2,718,845,XE,2606,N21154,87,71,-8,-2,IAH,MEM,469,7,9,0,,0
2011,1,4,2,816,1129,XE,2612,N26141,133,101,-9,-4,IAH,CVG,871,17,15,0,,0
2011,1,4,2,837,1131,XE,2618,N27200,114,98,-27,-3,IAH,SDF,788,6,10,0,,0
2011,1,4,2,1450,1559,XE,2625,N13936,69,57,5,5,IAH,HRL,295,3,9,0,,0
2011,1,4,2,1307,1608,XE,2629,N26549,121,101,-3,-3,IAH,GSP,838,3,17,0,,0
2011,1,4,2,1439,1530,XE,2631,N11184,51,31,-5,-1,IAH,LFT,201,6,14,0,,0
2011,1,4,2,2132,2242,XE,2648,N21154,130,113,9,12,IAH,ABQ,744,6,11,0,,0
2011,1,4,2,929,1047,XE,2649,N13995,78,54,3,4,IAH,LRD,301,3,21,0,,0
2011,1,4,2,2107,2223,XE,2654,N16571,76,58,4,2,IAH,BRO,308,3,15,0,,0
2011,1,4,2,2110,2221,XE,2666,N12160,131,111,13,0,IAH,ELP,667,4,16,0,,0
2011,1,4,2,725,857,XE,2674,N14974,92,66,2,0,IAH,TUL,429,5,21,0,,0
2011,1,4,2,1731,1831,XE,2675,N17115,60,41,-4,1,IAH,DFW,224,7,12,0,,0
2011,1,4,2,2130,2220,XE,2692,N11113,50,31,11,15,IAH,LFT,201,4,15,0,,0
2011,1,4,2,1546,1717,XE,2695,N14942,91,71,-12,-9,IAH,BHM,562,3,17,0,,0
2011,1,4,2,1622,1730,XE,2705,N14947,68,52,-8,-3,IAH,GPT,376,6,10,0,,0
2011,1,4,2,1404,1700,XE,2715,N11194,116,103,-8,-6,IAH,CAE,878,2,11,0,,0
2011,1,4,2,742,918,XE,2723,N11184,96,58,23,12,IAH,OKC,395,9,29,0,,0
2011,1,4,2,1859,1959,XE,2731,N11539,60,37,4,-1,IAH,SHV,192,6,17,0,,0
2011,1,4,2,1606,1723,XE,2748,N15986,77,55,-1,1,IAH,MOB,427,4,18,0,,0
2011,1,4,2,1348,1449,XE,2769,N16981,121,103,6,3,IAH,ELP,667,3,15,0,,0
2011,1,4,2,2120,2333,XE,2771,N12540,133,109,15,8,IAH,OMA,781,7,17,0,,0
2011,1,4,2,1354,1500,XE,2773,N17928,66,50,-8,-1,IAH,JAN,351,6,10,0,,0
2011,1,4,2,1436,1541,XE,2778,N16987,65,52,-19,-1,IAH,LIT,374,3,10,0,,0
2011,1,4,2,1316,1649,XE,2780,N12160,153,137,-7,-4,IAH,ORF,1201,4,12,0,,0
2011,1,4,2,2000,2254,XE,2782,N11194,114,90,1,5,IAH,TYS,772,4,20,0,,0
2011,1,4,2,1636,1756,XE,2784,N12934,80,52,15,11,IAH,LIT,374,4,24,0,,0
2011,1,4,2,1325,1630,XE,2791,N48901,125,105,-8,0,IAH,CVG,871,5,15,0,,0
2011,1,4,2,858,1015,XE,2792,N13553,77,61,-11,-2,IAH,TUL,429,5,11,0,,0
2011,1,4,2,1305,1506,XE,2793,N13995,121,94,12,5,IAH,MCI,643,5,22,0,,0
2011,1,4,2,1555,1858,XE,2796,N11548,123,95,5,0,IAH,ATL,689,9,19,0,,0
2011,1,4,2,933,1108,XE,2799,N14188,95,75,25,33,IAH,ICT,542,4,16,0,,0
2011,1,4,2,1957,2131,XE,2800,N14960,94,59,-5,-8,IAH,XNA,438,10,25,0,,0
2011,1,4,2,2118,2214,XE,2803,N13936,56,37,16,13,IAH,SHV,192,8,11,0,,0
2011,1,4,2,1920,2100,XE,2804,N11121,100,62,12,0,IAH,MEM,469,5,33,0,,0
2011,1,4,2,1537,1634,XE,2809,N14940,57,43,-2,0,IAH,CRP,201,4,10,0,,0
2011,1,4,2,1255,1405,XE,2811,N14558,70,55,-6,0,IAH,MOB,427,5,10,0,,0
2011,1,4,2,1948,2302,XE,2822,N48901,134,102,8,-2,IAH,GSP,838,4,28,0,,0
2011,1,4,2,1254,1432,XE,2824,N17115,98,74,4,-1,IAH,BHM,562,3,21,0,,0
2011,1,4,2,1915,2031,XE,2830,N17928,76,55,1,0,IAH,JAN,351,6,15,0,,0
2011,1,4,2,1647,1758,XE,2834,N11113,71,52,-7,-3,IAH,JAN,351,6,13,0,,0
2011,1,4,2,1639,1800,XE,2840,N15572,81,66,0,4,IAH,PNS,489,4,11,0,,0
2011,1,4,2,1320,1645,XE,2841,N14974,145,112,0,-5,IAH,DAY,929,5,28,0,,0
2011,1,4,2,1316,1440,XE,2844,N16961,84,67,12,16,IAH,VPS,528,6,11,0,,0
2011,1,4,2,602,731,XE,2846,N13550,149,128,-2,2,IAH,DEN,862,11,10,0,,0
2011,1,4,2,1837,2022,XE,2873,N14933,105,84,-8,-3,IAH,AMA,519,7,14,0,,0
2011,1,4,2,802,922,XE,2879,N16987,80,43,16,-3,IAH,SAT,191,3,34,0,,0
2011,1,4,2,1249,1423,XE,2881,N15983,94,80,-7,4,IAH,BNA,657,4,10,0,,0
2011,1,4,2,1727,1909,XE,2882,N14558,102,84,-11,-3,IAH,BNA,657,5,13,0,,0
2011,1,4,2,1532,1635,XE,2884,N13935,63,38,4,2,IAH,DAL,217,5,20,0,,0
2011,1,4,2,928,1044,XE,2885,N10156,136,122,-9,-2,IAH,COS,809,5,9,0,,0
2011,1,4,2,751,916,XE,2891,N15932,85,49,6,-4,IAH,JAN,351,6,30,0,,0
2011,1,4,2,1747,1840,XE,2902,N14904,53,35,-4,-3,IAH,LFT,201,6,12,0,,0
2011,1,4,2,1918,2019,XE,2907,N18114,61,39,-7,-7,IAH,LFT,201,5,17,0,,0
2011,1,4,2,857,1031,XE,2908,N11181,94,76,-4,-2,IAH,AMA,519,5,13,0,,0
2011,1,4,2,927,1128,XE,2916,N15910,121,109,-13,-4,IAH,OMA,781,3,9,0,,0
2011,1,4,2,1604,1724,XE,2920,N13929,80,60,-9,-1,IAH,XNA,438,5,15,0,,0
2011,1,4,2,1659,1808,XE,2931,N11192,69,53,13,18,IAH,MFE,316,5,11,0,,0
2011,1,4,2,1534,1625,XE,2936,N21197,51,31,-6,-1,IAH,AEX,190,4,16,0,,0
2011,1,4,2,2006,2150,XE,2938,N12957,104,79,-3,-4,IAH,HSV,595,5,20,0,,0
2011,1,4,2,1708,1826,XE,2944,N12552,78,62,66,73,IAH,MEM,469,6,10,0,,0
2011,1,4,2,1438,1603,XE,2945,N16927,85,72,-6,3,IAH,BHM,562,4,9,0,,0
2011,1,4,2,1550,1822,XE,2948,N11565,152,128,6,5,IAH,MKE,984,6,18,0,,0
2011,1,4,2,1940,2113,XE,2954,N16981,93,57,13,0,IAH,MOB,427,4,32,0,,0
2011,1,4,2,2312,5,XE,2956,N14203,53,32,19,12,IAH,AUS,140,6,15,0,,0
2011,1,4,2,853,1022,XE,2967,N16981,89,72,-8,-2,IAH,LBB,458,5,12,0,,0
2011,1,4,2,1858,2003,XE,2975,N13997,65,34,-5,-2,IAH,GRK,166,20,11,0,,0
2011,1,4,2,2129,2318,XE,2976,N13118,109,91,9,14,IAH,MCI,643,6,12,0,,0
2011,1,4,2,1320,1613,XE,2980,N12946,113,97,-10,-5,IAH,TYS,772,3,13,0,,0
2011,1,4,2,2006,2112,XE,2984,N16987,66,38,8,6,IAH,DAL,217,4,24,0,,0
2011,1,4,2,1305,1431,XE,2998,N11137,86,61,-4,0,IAH,MEM,469,5,20,0,,0
2011,1,4,2,1310,1542,XE,3004,N36915,152,127,14,10,IAH,MKE,984,5,20,0,,0
2011,1,4,2,1747,1844,XE,3005,N14939,57,44,15,17,IAH,CRP,201,3,10,0,,0
2011,1,4,2,1014,1408,XE,3008,N13161,174,144,8,-1,IAH,IAD,1190,10,20,0,,0
2011,1,4,2,2009,2144,XE,3016,N15986,95,67,-4,4,IAH,VPS,528,8,20,0,,0
2011,1,4,2,752,902,XE,3021,N27152,70,35,12,-3,IAH,AUS,140,7,28,0,,0
2011,1,4,2,2001,2119,XE,3022,N14543,78,54,13,11,IAH,GPT,376,3,21,0,,0
2011,1,4,2,1810,1927,XE,3027,N14925,77,53,9,0,IAH,HRL,295,4,20,0,,0
2011,1,4,2,733,1049,XE,3032,N14177,136,108,-1,3,IAH,CLT,913,11,17,0,,0
2011,1,4,2,1454,1630,XE,3033,N15932,96,80,27,35,IAH,AMA,519,4,12,0,,0
2011,1,4,2,2040,2336,XE,3036,N21537,116,98,30,45,IAH,CHS,925,5,13,0,,0
2011,1,4,2,1926,2106,XE,3038,N24128,100,80,-13,1,IAH,BNA,657,4,16,0,,0
2011,1,4,2,816,1006,XE,3040,N18557,110,72,18,-4,IAH,BHM,562,13,25,0,,0
2011,1,4,2,1915,2216,XE,3050,N29917,121,95,2,0,IAH,JAX,817,4,22,0,,0
2011,1,4,2,841,953,XE,3059,N14943,72,54,-12,-4,IAH,MOB,427,6,12,0,,0
2011,1,4,2,923,1038,XE,3068,N15926,75,49,-1,-2,IAH,HRL,295,3,23,0,,0
2011,1,4,2,1351,1718,XE,3078,N11199,147,132,-12,-4,IAH,RIC,1157,4,11,0,,0
2011,1,4,2,747,1027,XE,3083,N16963,160,128,6,-3,IAH,MKE,984,4,28,0,,0
2011,1,4,2,1019,1209,XE,3088,N13949,110,91,48,54,IAH,MCI,643,3,16,0,,0
2011,1,4,2,1846,2018,XE,3101,N14930,92,73,4,6,IAH,MAF,429,3,16,0,,0
2011,1,4,2,1918,2032,XE,3105,N14940,74,54,-11,-2,IAH,LIT,374,4,16,0,,0
2011,1,4,2,1247,1359,XE,3120,N14945,72,52,-6,-3,IAH,LIT,374,5,15,0,,0
2011,1,4,2,1826,1954,XE,3127,N14943,88,71,-9,6,IAH,LBB,458,5,12,0,,0
2011,1,4,2,2019,2316,XE,3137,N13124,117,99,18,19,IAH,LEX,828,3,15,0,,0
2011,1,4,2,1536,1732,XE,3150,N18557,116,91,-1,1,IAH,STL,668,4,21,0,,0
2011,1,4,2,1953,2155,XE,3154,N11107,122,91,4,3,IAH,STL,668,5,26,0,,0
2011,1,3,1,1018,1338,XE,2008,N18120,140,122,-1,8,IAH,RDU,1043,9,9,0,,0
2011,1,3,1,2115,2209,XE,2024,N36915,54,36,-12,-5,IAH,BTR,253,8,10,0,,0
2011,1,3,1,744,933,XE,2026,N12157,109,90,-5,9,IAH,STL,668,4,15,0,,0
2011,1,3,1,715,1044,XE,2035,N12201,149,132,-17,-5,IAH,PIT,1117,6,11,0,,0
2011,1,3,1,1146,1419,XE,2041,N13979,153,126,7,-1,IAH,MKE,984,4,23,0,,0
2011,1,3,1,1315,1433,XE,2048,N13958,78,60,23,25,IAH,OKC,395,3,15,0,,0
2011,1,3,1,2017,2347,XE,2050,N12195,150,131,77,82,IAH,RIC,1157,7,12,0,,0
2011,1,3,1,1039,1345,XE,2054,N13161,126,106,-24,-10,IAH,RSW,861,7,13,0,,0
2011,1,3,1,802,951,XE,2056,N26141,109,90,-13,-7,IAH,MCI,643,4,15,0,,0
2011,1,3,1,1026,1124,XE,2058,N14953,58,41,53,61,IAH,CRP,201,4,13,0,,0
2011,1,3,1,1126,1440,XE,2059,N11140,134,116,-19,-4,IAH,RDU,1043,8,10,0,,0
2011,1,3,1,1951,2252,XE,2060,N12900,121,102,-16,1,IAH,CVG,871,8,11,0,,0
2011,1,3,1,1839,1957,XE,2062,N13929,78,58,0,-2,IAH,LRD,301,2,18,0,,0
2011,1,3,1,1024,1358,XE,2065,N11191,154,134,-5,-1,IAH,RIC,1157,6,14,0,,0
2011,1,3,1,1905,2010,XE,2068,N17928,65,45,2,5,IAH,DFW,224,6,14,0,,0
2011,1,3,1,1528,1644,XE,2069,N15948,76,57,11,8,IAH,LRD,301,9,10,0,,0
2011,1,3,1,905,1017,XE,2078,N14947,72,54,-6,-5,IAH,MFE,316,5,13,0,,0
2011,1,3,1,857,1018,XE,2079,N11192,81,67,-11,-3,IAH,MAF,429,4,10,0,,0
2011,1,3,1,2119,2352,XE,2098,N11119,153,132,-2,4,IAH,MSP,1034,6,15,0,,0
2011,1,3,1,1246,1613,XE,2105,N14117,147,128,-7,-4,IAH,GRR,1042,4,15,0,,0
2011,1,3,1,1805,1930,XE,2116,N14116,145,123,1,0,IAH,COS,809,6,16,0,,0
2011,1,3,1,1609,1858,XE,2122,N17108,169,144,13,12,IAH,MSP,1034,6,19,0,,0
2011,1,3,1,1009,1212,XE,2126,N13978,123,106,-6,-1,IAH,OMA,781,5,12,0,,0
2011,1,3,1,2122,2214,XE,2131,N26545,52,39,-5,2,IAH,CRP,201,4,9,0,,0
2011,1,3,1,724,844,XE,2132,N14930,80,56,-7,-6,IAH,LIT,374,5,19,0,,0
2011,1,3,1,2138,2302,XE,2133,N13133,144,120,17,13,IAH,COS,809,9,15,0,,0
2011,1,3,1,839,1123,XE,2134,N11150,104,92,-17,-6,IAH,JAX,817,4,8,0,,0
2011,1,3,1,1731,1852,XE,2162,N13958,81,64,59,61,IAH,TUL,429,3,14,0,,0
2011,1,3,1,857,1038,XE,2167,N21129,161,140,-5,-3,IAH,TUS,936,5,16,0,,0
2011,1,3,1,1928,2301,XE,2171,N14203,153,135,6,13,IAH,ORF,1201,4,14,0,,0
2011,1,3,1,1259,1431,XE,2174,N11539,92,67,3,-1,IAH,PNS,489,3,22,0,,0
2011,1,3,1,1747,1854,XE,2176,N17159,127,113,-14,-3,IAH,ABQ,744,5,9,0,,0
2011,1,3,1,807,901,XE,2189,N15932,54,41,-9,-2,IAH,DAL,217,4,9,0,,0
2011,1,3,1,2112,2237,XE,2192,N18102,85,71,-6,-3,IAH,MAF,429,3,11,0,,0
2011,1,3,1,1415,1730,XE,2198,N14143,135,111,-1,0,IAH,CRW,975,10,14,0,,0
2011,1,3,1,1134,1252,XE,2200,N13964,78,58,-6,-4,IAH,OKC,395,3,17,0,,0
2011,1,3,1,1720,1831,XE,2204,N16961,71,58,8,20,IAH,OKC,395,4,9,0,,0
2011,1,3,1,1732,1827,XE,2212,N13970,55,39,-9,-3,IAH,BTR,253,5,11,0,,0
2011,1,3,1,1314,1433,XE,2213,N14937,79,61,-15,-6,IAH,XNA,438,4,14,0,,0
2011,1,3,1,1736,1901,XE,2214,N13553,85,69,-9,1,IAH,BHM,562,4,12,0,,0
2011,1,3,1,1600,1722,XE,2216,N12934,82,56,69,60,IAH,MFE,316,4,22,0,,0
2011,1,3,1,1354,1454,XE,2223,N21154,60,45,63,64,IAH,CRP,201,4,11,0,,0
2011,1,3,1,740,1044,XE,2226,N14203,124,109,-9,0,IAH,RSW,861,4,11,0,,0
2011,1,3,1,1042,1336,XE,2229,N24128,114,100,-17,-3,IAH,SAV,851,3,11,0,,0
2011,1,3,1,722,1035,XE,2240,N14153,133,120,-11,2,IAH,RDU,1043,3,10,0,,0
2011,1,3,1,1620,1959,XE,2244,N11189,159,136,-9,-5,IAH,PIT,1117,5,18,0,,0
2011,1,3,1,727,1013,XE,2246,N13958,106,86,-15,-3,IAH,ATL,689,8,12,0,,0
2011,1,3,1,1011,1138,XE,2249,N15926,87,64,0,1,IAH,MEM,469,6,17,0,,0
2011,1,3,1,801,901,XE,2254,N15948,60,37,-5,-4,IAH,BTR,253,11,12,0,,0
2011,1,3,1,2124,2209,XE,2261,N16976,45,31,-4,4,IAH,AEX,190,2,12,0,,0
2011,1,3,1,1036,1355,XE,2268,N14116,139,121,-14,-4,IAH,PBI,956,5,13,0,,0
2011,1,3,1,1444,1633,XE,2274,N13949,109,90,-3,4,IAH,MCI,643,5,14,0,,0
2011,1,3,1,1645,2002,XE,2276,N15973,137,107,1,0,IAH,CVG,871,12,18,0,,0
2011,1,3,1,1138,1251,XE,2277,N13929,73,51,-2,-2,IAH,BRO,308,5,17,0,,0
2011,1,3,1,1554,1758,XE,2278,N11155,124,106,15,19,IAH,OMA,781,4,14,0,,0
2011,1,3,1,1929,2052,XE,2280,N13994,83,62,-4,-1,IAH,PNS,489,5,16,0,,0
2011,1,3,1,1505,1606,XE,2282,N12946,61,44,3,10,IAH,DFW,224,7,10,0,,0
2011,1,3,1,1038,1129,XE,2283,N13133,51,28,11,13,IAH,AUS,140,10,13,0,,0
2011,1,3,1,1713,1957,XE,2284,N14180,104,91,-13,-2,IAH,TYS,772,5,8,0,,0
2011,1,3,1,2021,2328,XE,2288,N13949,127,110,11,22,IAH,DAY,929,5,12,0,,0
2011,1,3,1,2313,12,XE,2293,N17108,59,42,17,13,IAH,CRP,201,5,12,0,,0
2011,1,3,1,1641,1758,XE,2296,N13995,77,64,101,110,IAH,TUL,429,2,11,0,,0
