,Username,Category,Followers,Followees,Posts,Level
1510,jennymwalton,fashion,190095.0,1026,1449,Huge
1511,littleblondebook,fashion,189874.0,563,1908,Huge
1512,motiankari,fashion,189746.0,925,2295,Huge
1513,inma_serrano,fashion,189742.0,387,993,Huge
1514,na0__,fashion,189382.0,1049,502,Huge
1515,ryanmoundo,fashion,189269.0,228,576,Huge
1516,sophierimmerr,fashion,188561.0,473,358,Huge
1517,cocoscurvycloset,fashion,188362.0,611,638,Huge
1518,_emilyhuff,fashion,188017.0,13,391,Huge
1519,stellawants2die,fashion,187990.0,699,5660,Huge
1520,betsyalvarezz,fashion,187894.0,471,301,Huge
1521,mayadorable,fashion,187434.0,198,356,Huge
1522,wallstreetpaper,fashion,187269.0,253,787,Huge
1523,stef.sanjati,fashion,187087.0,773,1259,Huge
1524,thebabooshka,fashion,187013.0,783,2747,Huge
1525,coffeewithjohanna,fashion,186890.0,453,679,Huge
1526,breezybabe95,fashion,186750.0,776,621,Huge
1527,ramona_amodeo,fashion,186680.0,3511,3522,Huge
1528,carloalbertomaccanromanoff,fashion,186670.0,946,676,Huge
1529,viktoriahutter,fashion,186649.0,180,585,Huge
1530,macykatemusic,fashion,186373.0,657,1263,Huge
1531,magavilhas,fashion,186236.0,974,3910,Huge
1532,fabrizioaldobelfiore,fashion,186227.0,1951,1883,Huge
1533,marinaromerom,fashion,185831.0,694,1078,Huge
1534,linesoouza,fashion,185712.0,950,532,Huge
1535,jourdanriane,fashion,185638.0,762,518,Huge
1536,kaelatavares_,fashion,185484.0,311,520,Huge
1537,tiaravanessaa,fashion,185449.0,616,359,Huge
1538,arshiamoorjani,fashion,185366.0,746,1859,Huge
1539,dilarayegin01,fashion,185328.0,41,329,Huge
1540,amandacaseyvance,fashion,185269.0,282,310,Huge
1541,wanderlustts,fashion,185195.0,517,322,Huge
1542,missjoslin,fashion,185052.0,1629,848,Huge
1543,teresa_bass,fashion,184992.0,465,1134,Huge
1544,claudiabartelle,fashion,184988.0,1048,6128,Huge
1545,annacarolinabassi,fashion,184902.0,3245,8261,Huge
1546,elaisaya,fashion,184836.0,543,1003,Huge
1547,deborabrosa,fashion,184733.0,2129,2680,Huge
1548,larisacostea,fashion,184187.0,1032,5216,Huge
1549,littletattoolove,fashion,183991.0,8,825,Huge
1550,yungpeppermint,fashion,183954.0,271,367,Huge
1551,deusaconstanzi,fashion,183859.0,1939,3146,Huge
1552,melissavillarreal,fashion,183731.0,1027,2562,Huge
1553,the_kawr,fashion,183590.0,4,364,Huge
1554,carydeuber,fashion,183403.0,545,1309,Huge
1555,racquelnatasha,fashion,183120.0,910,1775,Huge
1556,loresouza,fashion,183004.0,1361,474,Huge
1557,denisemarieko,fashion,182973.0,871,1671,Huge
1558,sophie__nelisse,fashion,182569.0,285,360,Huge
1559,allanaramaa,fashion,182504.0,614,1412,Huge
1560,lukebilyk,fashion,182382.0,548,646,Huge
1561,anaflorentyna,fashion,182203.0,803,1296,Huge
1562,tanarendon,fashion,182133.0,1179,5934,Huge
1563,rosydiaries,fashion,182059.0,913,511,Huge
1564,blumaan,fashion,182035.0,697,593,Huge
1565,nicoleprazeres,fashion,182027.0,799,1794,Huge
1566,elorabee,fashion,182017.0,77,1287,Huge
1567,chantal_li,fashion,181987.0,532,2146,Huge
1568,oops_ohemma,fashion,181617.0,352,594,Huge
1569,clara.berry,fashion,181497.0,914,966,Huge
1570,cindylimon,fashion,181357.0,521,906,Huge
1571,fatgirlflow,fashion,181228.0,914,622,Huge
1572,megan.leto.marx,fashion,181134.0,657,561,Huge
1573,theserenagoh,fashion,181133.0,473,2281,Huge
1574,glamourlovexoxo,fashion,180989.0,442,783,Huge
1575,anitadacosta,fashion,180957.0,1300,2685,Huge
1576,themilleraffect,fashion,180942.0,214,3192,Huge
1577,eliasriadi,fashion,180841.0,195,679,Huge
1578,tere_rodriguezr,fashion,180710.0,490,2526,Huge
1579,kendra.murrell,fashion,180526.0,389,406,Huge
1580,bunnybernice,fashion,180189.0,534,893,Huge
1581,livpurvis,fashion,180020.0,2081,4521,Huge
1582,sydnesummer,fashion,179831.0,837,7021,Huge
1583,maryorton,fashion,179635.0,960,4014,Huge
1584,minibutmighty_,fashion,179029.0,1527,917,Huge
1585,toriesuicide,fashion,178980.0,564,336,Huge
1586,chiara_stk,fashion,178840.0,696,346,Huge
1587,bull1trc,fashion,178740.0,1501,2943,Huge
1588,cremedemichelle,fashion,178669.0,806,1404,Huge
1589,meganmace,fashion,178593.0,1298,2675,Huge
1590,mikanewton,fashion,178563.0,1826,1763,Huge
1591,derek_luh,fashion,178462.0,437,736,Huge
1592,deepikabutola,fashion,178432.0,21,767,Huge
1593,posh_scene,fashion,178305.0,7422,1734,Huge
1594,vanessavasconcelos,fashion,178247.0,406,3201,Huge
1595,sophia_rosemary,fashion,178244.0,929,2706,Huge
1596,stardivine,fashion,177772.0,3,519,Huge
1597,sophlog,fashion,177545.0,547,2603,Huge
1598,demiplaras,fashion,177452.0,134,300,Huge
1599,sometimesglam,fashion,177429.0,1858,1756,Huge
1600,carlyrbel,fashion,177160.0,248,732,Huge
1601,serenupi,fashion,177087.0,1097,972,Huge
1602,loveanastazia,fashion,177036.0,481,458,Huge
1603,chxxilee,fashion,176950.0,174,568,Huge
1604,disperatamente_ale,fashion,176879.0,417,1435,Huge
1605,nivrity_das,fashion,176711.0,354,1314,Huge
1606,blogmachomoda,fashion,176608.0,13,1598,Huge
1607,fatmazzfh,fashion,176552.0,1908,1308,Huge
1608,learningtobefearless,fashion,176139.0,975,1578,Huge
1609,die.kim,fashion,176031.0,976,2511,Huge
1610,joannalhs,fashion,176008.0,829,2387,Huge
1611,nina.ali,fashion,175991.0,312,1738,Huge
1612,claudio_ramos,fashion,175646.0,495,7269,Huge
1613,zanderhodgson,fashion,175493.0,900,1209,Huge
1614,glamprotocol,fashion,175480.0,366,1963,Huge
1615,lovefashionstyle,fashion,175446.0,1280,2162,Huge
1616,thecurrentcrush,fashion,175128.0,950,2590,Huge
1617,brittanysky,fashion,175014.0,585,1513,Huge
1618,iamhollyn,fashion,174997.0,280,1040,Huge
1619,sapphiroula_,fashion,174445.0,3322,1561,Huge
1620,hamsi.kuzu,fashion,174367.0,305,493,Huge
1621,animiaofficial,fashion,174360.0,564,5488,Huge
1622,gypsytan,fashion,174081.0,2076,2408,Huge
1623,thedressedchest,fashion,173843.0,469,1697,Huge
1624,nicolettemason,fashion,173815.0,2737,4797,Huge
1625,marinabastarache,fashion,173324.0,988,1251,Huge
1626,gretaelizondo,fashion,173276.0,549,984,Huge
1627,roxanneawest,fashion,172969.0,1998,2062,Huge
1628,brooklynkellyy,fashion,172485.0,620,629,Huge
1629,vikyandthekid,fashion,172320.0,3176,2603,Huge
1630,freddieharrel,fashion,172236.0,899,2570,Huge
1631,kekamartineztv,fashion,172193.0,667,617,Huge
1632,deesignplay,fashion,171741.0,2225,1096,Huge
1633,christabrittany,fashion,171577.0,777,1470,Huge
1634,discodaydream,fashion,171512.0,433,1110,Huge
1635,zoepastelle,fashion,171424.0,953,1487,Huge
1636,esmeraldaattema,fashion,171309.0,759,2104,Huge
1637,ashleylouisejames,fashion,171253.0,1525,5906,Huge
1638,zinafashionvibe,fashion,170967.0,3877,4103,Huge
1639,mathiramenezes,fashion,170962.0,962,744,Huge
1640,nada_nadir,fashion,170915.0,521,1117,Huge
1641,officialmanou,fashion,170698.0,1224,1157,Huge
1642,leeannebenjamin,fashion,170644.0,2129,2959,Huge
1643,emi_dtr,fashion,170619.0,294,1439,Huge
1644,katebutko,fashion,170582.0,1002,3561,Huge
1645,veronikaheilbrunner,fashion,170490.0,1852,4496,Huge
1646,yeshipolito,fashion,170481.0,787,1248,Huge
1647,laurenxo612,fashion,170218.0,1183,493,Huge
1648,keiramaguire,fashion,169890.0,861,1672,Huge
1649,gabiferreirablog,fashion,169770.0,6280,325,Huge
1650,thomasgrinsven,fashion,169622.0,539,832,Huge
1651,jaimeshrayber,fashion,169454.0,595,2927,Huge
1652,patriciagloriacontreras,fashion,169268.0,1719,369,Huge
1653,osia2013,fashion,169091.0,379,1462,Huge
1654,heba_jay,fashion,169090.0,954,1225,Huge
1655,paulinetrrs,fashion,168986.0,787,1872,Huge
1656,sannealexandra,fashion,168791.0,1186,6132,Huge
1657,angelicadamore,fashion,168747.0,762,2059,Huge
1658,celineaagaard_,fashion,168534.0,5046,6169,Huge
1659,soniaheartsfashion,fashion,168492.0,487,663,Huge
1660,dillanxwhite,fashion,168473.0,330,768,Huge
1661,wishwishwish,fashion,168309.0,917,4239,Huge
1662,annlestyle,fashion,167833.0,557,2651,Huge
1663,krissy,fashion,167423.0,2052,1138,Huge
1664,katelynnansari,fashion,167377.0,515,1397,Huge
1665,jayka.noelle,fashion,167324.0,984,488,Huge
1666,hamide_66,fashion,167324.0,232,462,Huge
1667,fablable,fashion,167296.0,44,511,Huge
1668,gregoryvelvet,fashion,167028.0,394,3200,Huge
1669,lainyhedaya,fashion,166942.0,648,4028,Huge
1670,saraparikka,fashion,166833.0,351,1654,Huge
1671,womenwithdrive,fashion,166810.0,5661,5245,Huge
1672,drewdirksen,fashion,166766.0,353,2572,Huge
1673,benny_hancock,fashion,166609.0,3523,512,Huge
1674,desireepopper,fashion,166608.0,1832,1109,Huge
1675,sohotsomealex,fashion,166441.0,3279,5255,Huge
1676,thestylejournal_,fashion,166317.0,2635,8754,Huge
1677,laramcwhorter,fashion,166146.0,484,662,Huge
1678,sylvia_daretodiy,fashion,165956.0,511,1606,Huge
1679,california.89,fashion,165806.0,593,479,Huge
1680,emilio_sakraya_,fashion,165689.0,130,681,Huge
1681,jolina_f,fashion,165639.0,3447,1051,Huge
1682,damonandjo,fashion,165545.0,549,1687,Huge
1683,lane_toran,fashion,165457.0,236,370,Huge
1684,jenniferhenrynovich,fashion,165375.0,2056,1057,Huge
1685,yentlkeuppens,fashion,165347.0,754,1274,Huge
1686,helenacoelhooo,fashion,165173.0,679,2899,Huge
1687,minaalsamarrai,fashion,165089.0,1286,1119,Huge
1688,astridpofficial,fashion,165062.0,328,677,Huge
1689,melisabeleli,fashion,164823.0,847,1720,Huge
1690,charlykhn,fashion,164763.0,204,290,Huge
1691,ericchristian,fashion,164566.0,2518,1899,Huge
1692,ariadnatb,fashion,164339.0,977,2286,Huge
1693,fabmusediana,fashion,164339.0,3607,6605,Huge
1694,shionat,fashion,164028.0,1536,1382,Huge
1695,sorayaulfa15,fashion,164005.0,946,1090,Huge
1696,elebernardizizola,fashion,163871.0,3726,610,Huge
1697,jenniferlake,fashion,163677.0,799,3653,Huge
1698,rachelvogttrends,fashion,163666.0,1804,1162,Huge
1699,sam_nounette,fashion,163473.0,368,399,Huge
1700,naglimantas,fashion,163470.0,627,2606,Huge
1701,mirandarightsofficial,fashion,163400.0,448,5759,Huge
1702,hellomissbianca,fashion,163256.0,240,397,Huge
1703,lucie_ehr,fashion,163236.0,1480,2562,Huge
1704,marwabenamor,fashion,163208.0,1779,689,Huge
1705,oscarzia,fashion,163179.0,816,2420,Huge
1706,kelseylowrance,fashion,163091.0,389,373,Huge
1707,liamonet,fashion,163002.0,660,899,Huge
1708,fashionbyiems,fashion,162994.0,367,228,Huge
1709,estertamburello,fashion,162888.0,4969,854,Huge
1710,biancamaycheah,fashion,162625.0,968,2477,Huge
1711,madelynn_skye,fashion,162331.0,242,383,Huge
1712,alessandromarras,fashion,162290.0,1609,952,Huge
1713,flaremag,fashion,162201.0,917,3670,Huge
1714,alexisbumgarner,fashion,162112.0,158,375,Huge
1715,bigbrother.naija__2019,fashion,161947.0,479,707,Huge
1716,mimibouchard,fashion,161886.0,353,2046,Huge
1717,sharleenjoynt,fashion,161867.0,429,658,Huge
1718,angelicamasseraofficial,fashion,161791.0,98,752,Huge
1719,paosfitworld,fashion,161699.0,1788,1008,Huge
1720,victorias.here,fashion,161679.0,167,848,Huge
1721,beyondcasualb,fashion,161641.0,2029,752,Huge
1722,poonamandpriyanka,fashion,161549.0,859,682,Huge
1723,dobruskii,fashion,161381.0,381,965,Huge
1724,sarahb.h,fashion,160756.0,317,492,Huge
1725,ashleeknichols,fashion,160651.0,1961,4417,Huge
1726,chicsophistic,fashion,160573.0,7482,1407,Huge
1727,essiegolden,fashion,160565.0,1004,2615,Huge
1728,ohmygarters,fashion,160348.0,2156,743,Huge
1729,priscillax103,fashion,160218.0,439,809,Huge
1730,valeriezarf2,fashion,160082.0,498,518,Huge
1731,ryan.libbey,fashion,160023.0,83,811,Huge
1732,hellomeganlee,fashion,159885.0,728,1267,Huge
1733,philbottenberg,fashion,159881.0,48,758,Huge
1734,leighwoodz1,fashion,159845.0,1425,1773,Huge
1735,tugbatunckaya,fashion,159743.0,727,3172,Huge
1736,mowoblog,fashion,159691.0,1108,1051,Huge
1737,mariaquerol_mcj3,fashion,159656.0,7499,1303,Huge
1738,claudiaparrast,fashion,159625.0,696,2373,Huge
1739,minnahigh,fashion,159614.0,831,848,Huge
1740,katybellotte,fashion,159089.0,1964,3107,Huge
1741,ashnfashn,fashion,159056.0,294,2466,Huge
1742,livinginyellow,fashion,158807.0,1449,5981,Huge
1743,luizacarvalhooficial,fashion,158577.0,2434,702,Huge
1744,ryanstylesnyc,fashion,158333.0,382,1211,Huge
1745,hemayal,fashion,158297.0,1446,833,Huge
1746,tsangtastic,fashion,158003.0,359,1942,Huge
1747,milaantonovic,fashion,157892.0,407,301,Huge
1748,ollymolander,fashion,157865.0,543,1010,Huge
1749,shakka.d.badmon,fashion,157834.0,811,608,Huge
1750,savislook,fashion,157790.0,825,1405,Huge
1751,sarahknuth,fashion,157603.0,762,4667,Huge
1752,sea_see_you,fashion,157496.0,852,2352,Huge
1753,stephdesouzaxo,fashion,157457.0,275,653,Huge
1754,llymlrs,fashion,157417.0,301,4237,Huge
1755,womanoftaste,fashion,157363.0,286,450,Huge
1756,maurice_munteanu,fashion,157254.0,845,2205,Huge
1757,moniat__,fashion,157222.0,226,577,Huge
1758,dilettabonaiuti,fashion,157221.0,1158,2006,Huge
1759,sapphirediaries,fashion,157180.0,912,1611,Huge
1760,katyaakuma,fashion,157104.0,1750,748,Huge
1761,cindycendana,fashion,156888.0,826,1710,Huge
1762,thebluehydrangeas,fashion,156865.0,764,871,Huge
1763,lucahaenni1,fashion,156864.0,475,2734,Huge
1764,okvenezuela,fashion,156818.0,1957,3077,Huge
1765,danieltonijais,fashion,156671.0,912,1184,Huge
1766,missyonmadison,fashion,156470.0,882,5613,Huge
1767,fitwaame_sa,fashion,156337.0,675,935,Huge
1768,krystalbee,fashion,156214.0,811,3235,Huge
1769,sheelagoh,fashion,156208.0,272,778,Huge
1770,jaimetoutcheztoi,fashion,155829.0,760,1624,Huge
1771,guiaugustoy,fashion,155823.0,650,1205,Huge
1772,kenzasmg,fashion,155706.0,291,8527,Huge
1773,jessykrefft,fashion,155668.0,461,352,Huge
1774,jerianie,fashion,155551.0,1002,827,Huge
1775,laurenkvickers,fashion,155411.0,685,4705,Huge
1776,monacristo,fashion,155322.0,662,494,Huge
1777,caroinstyle,fashion,155313.0,1234,1751,Huge
1778,damianpt.no,fashion,155277.0,390,778,Huge
1779,maeve_madden,fashion,155250.0,416,1407,Huge
1780,eckes.nazan,fashion,155102.0,467,1381,Huge
1781,alessia_siena,fashion,154998.0,3279,4545,Huge
1782,monellechiti,fashion,154959.0,949,1754,Huge
1783,leannelimwalker,fashion,154857.0,814,2728,Huge
1784,emilygellis,fashion,154849.0,3767,5549,Huge
1785,nickielise,fashion,154814.0,1371,5543,Huge
1786,darth_bador,fashion,154679.0,2145,2916,Huge
1787,jordandoww,fashion,154151.0,916,1678,Huge
1788,spurnaveronika,fashion,153997.0,137,759,Huge
1789,purohitbhavini,fashion,153850.0,654,1120,Huge
1790,leiasfez,fashion,153738.0,367,803,Huge
1791,josefines,fashion,153702.0,678,2795,Huge
1792,nimiblackwell,fashion,153681.0,585,459,Huge
1793,saradesideria,fashion,153427.0,249,524,Huge
1794,notsobasik,fashion,153422.0,108,991,Huge
1795,cocobassey,fashion,153399.0,799,955,Huge
1796,carlyrowena,fashion,153063.0,469,2154,Huge
1797,eristheplanet,fashion,153057.0,294,467,Huge
1798,natasha_stefanenko,fashion,153055.0,943,3637,Huge
1799,_nathaliemartin,fashion,152882.0,794,2195,Huge
1800,momentsoffashion,fashion,152870.0,946,1005,Huge
1801,natinahas,fashion,152630.0,728,2137,Huge
1802,complexstyle,fashion,152601.0,233,1630,Huge
1803,sophieelkus,fashion,152588.0,975,2084,Huge
1804,miss__posh,fashion,152562.0,941,5113,Huge
1805,caitlinclairexo,fashion,152521.0,1208,3655,Huge
1806,lucygann,fashion,152372.0,1241,770,Huge
1807,oyomori,fashion,152353.0,72,492,Huge
1808,liiraven,fashion,152224.0,1062,3276,Huge
1809,nastassjab_,fashion,152028.0,1123,1245,Huge
1810,just.bayan,fashion,152007.0,1006,734,Huge
1811,wtfab,fashion,151886.0,6978,1268,Huge
1812,daquanawhite,fashion,151841.0,6134,496,Huge
1813,gracefvictory,fashion,151673.0,919,1186,Huge
1814,jutedescomakeup,fashion,151671.0,818,968,Huge
1815,theelledacruz,fashion,151491.0,448,668,Huge
1816,ankatrien,fashion,151372.0,970,2391,Huge
1817,zaraazii,fashion,151307.0,200,354,Huge
1818,cp_g,fashion,151183.0,821,594,Huge
1819,_kellyu,fashion,150878.0,413,2683,Huge
1820,jenniferora,fashion,150744.0,466,1457,Huge
1821,vanessa__mariposa,fashion,150656.0,483,548,Huge
1822,lovemelisamichelle,fashion,150597.0,1361,1272,Huge
1823,kissmedarlingxo,fashion,150453.0,1460,2113,Huge
1824,jacquelynnoelle,fashion,150261.0,2148,531,Huge
1825,alaa_balkhy,fashion,150249.0,1244,3725,Huge
1826,theeyetravels,fashion,150207.0,869,1980,Huge
1827,zdzieszk4,fashion,150186.0,582,1985,Huge
1828,laurenwirkus,fashion,150053.0,2064,708,Huge
1829,jadorefashion,fashion,149857.0,975,5475,Huge
1830,dannylomass,fashion,149743.0,862,762,Huge
1831,ellenfarnstrom,fashion,149727.0,187,8459,Huge
1832,ileovlogs,fashion,149308.0,344,1468,Huge
1833,chiaracapitani,fashion,148993.0,1394,4475,Huge
1834,zooeyinthecity,fashion,148881.0,263,1119,Huge
1835,germanameli,fashion,148507.0,3087,1956,Huge
1836,enyablanco,fashion,148343.0,1796,1482,Huge
1837,i_foreign,fashion,148332.0,937,979,Huge
1838,sumbal_chaudhry,fashion,148111.0,353,1044,Huge
1839,boho_addict,fashion,148065.0,404,1166,Huge
1840,shandathapanda,fashion,148055.0,2309,832,Huge
1841,mariyah.khannn,fashion,148025.0,100,673,Huge
1842,martinapinto,fashion,147867.0,1469,7969,Huge
1843,paulaarguellesg,fashion,147582.0,478,2076,Huge
1844,laurensvangent,fashion,147538.0,167,532,Huge
1845,josieldn,fashion,147450.0,976,3516,Huge
1846,thebridaltheory,fashion,147314.0,4499,2969,Huge
1847,valeriangione,fashion,147277.0,387,574,Huge
1848,alexandrarosenfeld,fashion,147209.0,996,2655,Huge
1849,dallaswardrobe,fashion,147021.0,428,2587,Huge
1850,nataliemeansnice,fashion,146896.0,2418,2309,Huge
1851,maggiedeejay,fashion,146758.0,166,277,Huge
1852,gregorydava,fashion,146742.0,2619,2084,Huge
1853,modedamour,fashion,146637.0,1861,1349,Huge
1854,zairamarino,fashion,146622.0,5643,654,Huge
1855,maddieperry123,fashion,146562.0,2201,695,Huge
1856,barbaradonadio,fashion,146480.0,2985,1338,Huge
1857,waysofstyle,fashion,146367.0,291,1392,Huge
1858,xtinemay,fashion,146293.0,418,2260,Huge
1859,rossanavanoni,fashion,146248.0,2083,5077,Huge
1860,chinaealexander,fashion,146151.0,1151,2610,Huge
1861,secretlifeofaggie,fashion,146043.0,586,614,Huge
1862,darylanndenner,fashion,145975.0,1200,2321,Huge
1863,margot.lee,fashion,145916.0,405,701,Huge
1864,camilakaram,fashion,145880.0,626,1578,Huge
1865,bianca_myh,fashion,145873.0,1029,1175,Huge
1866,thecharmingolive,fashion,145722.0,872,1096,Huge
1867,taylorwardx,fashion,145645.0,1067,714,Huge
1868,andybursten,fashion,145601.0,457,1192,Huge
1869,encoreever,fashion,145598.0,445,783,Huge
1870,natgeorgala,fashion,145525.0,5126,4510,Huge
1871,frankodean,fashion,145445.0,577,1964,Huge
1872,tommymark60,fashion,145309.0,192,567,Huge
1873,mariakragmann,fashion,145194.0,1183,2240,Huge
1874,meghanlaurie,fashion,145062.0,389,507,Huge
1875,spreadfashion,fashion,145057.0,618,2446,Huge
1876,avareebaby,fashion,145025.0,1618,1559,Huge
1877,wgempire,fashion,144977.0,1850,2543,Huge
1878,carolinehaddad,fashion,144940.0,3866,2338,Huge
1879,mariatavera,fashion,144934.0,706,3329,Huge
1880,milkywaysblueyes,fashion,144932.0,695,2064,Huge
1881,shanidarden,fashion,144837.0,1100,1015,Huge
1882,smv.style,fashion,144753.0,2146,778,Huge
1883,helenacueva,fashion,144580.0,1663,3861,Huge
1884,neelamkg,fashion,144457.0,242,428,Huge
1885,little_magpie1,fashion,144219.0,758,1451,Huge
1886,aubrey_red_,fashion,144214.0,894,269,Huge
1887,lomurph,fashion,144065.0,494,1487,Huge
1888,fashionambitionist,fashion,144060.0,5921,1842,Huge
1889,dreelouisehemingway,fashion,143605.0,922,2747,Huge
1890,misskarenelson,fashion,143497.0,1484,4100,Huge
1891,queen_isabelle8,fashion,143219.0,614,758,Huge
1892,francesca,fashion,143110.0,3178,4071,Huge
1893,zaralenajackson,fashion,143028.0,1098,3851,Huge
1894,lejannik,fashion,142983.0,177,451,Huge
1895,somethingnavy,fashion,142946.0,7,229,Huge
1896,charlottemoon_,fashion,142885.0,554,960,Huge
1897,carolinelunny,fashion,142702.0,1109,560,Huge
1898,kathlynceleste,fashion,142673.0,2637,2147,Huge
1899,toniasotiropoulou,fashion,142616.0,1377,2660,Huge
1900,chocolatemommyluv,fashion,142339.0,993,2118,Huge
1901,amandalacount,fashion,142331.0,381,1504,Huge
1902,emilycocklin,fashion,142287.0,291,1840,Huge
1903,casando_com_estilo,fashion,142008.0,745,2439,Huge
1904,koolkelsey,fashion,141921.0,865,2173,Huge
1905,erinaschow,fashion,141880.0,642,2050,Huge
1906,thysonb,fashion,141719.0,788,372,Huge
1907,afiyabennett,fashion,141459.0,1102,434,Huge
1908,pink_lucy,fashion,141387.0,1210,12963,Huge
1909,welovekaani,fashion,141359.0,360,587,Huge
1910,chemcsorleyx,fashion,141331.0,2543,1685,Huge
1911,mmmargherita,fashion,141262.0,3668,3638,Huge
1912,jessicapettway,fashion,141224.0,221,3626,Huge
1913,valentina.steinhart,fashion,140859.0,262,456,Huge
1914,christianacollings,fashion,140714.0,1427,1407,Huge
1915,sophiemichellesays,fashion,140685.0,590,1031,Huge
1916,madamandrews,fashion,140517.0,973,1275,Huge
1917,sophie.seddon,fashion,140491.0,223,781,Huge
1918,lovemiihuang,fashion,140478.0,271,1310,Huge
1919,thecleopatralee,fashion,140375.0,466,539,Huge
1920,diamonddixiellc,fashion,140352.0,2155,2074,Huge
1921,dearmilano,fashion,140325.0,1386,5200,Huge
1922,natigrebe,fashion,140203.0,198,2494,Huge
1923,anygabriellyofficial,fashion,140142.0,922,548,Huge
1924,vladvaida,fashion,139963.0,1963,711,Huge
1925,doctor.yazan,fashion,139834.0,1154,731,Huge
1926,amandabrezovsky,fashion,139795.0,616,2845,Huge
1927,federicola,fashion,139746.0,514,1736,Huge
1928,royalfamilynews,fashion,139677.0,364,1871,Huge
1929,theshimmergirl,fashion,139304.0,794,1634,Huge
1930,krischerie,fashion,139286.0,2972,1268,Huge
1931,bollywoodbubble,fashion,139192.0,232,4864,Huge
1932,fredrikrisvik,fashion,139095.0,1171,1559,Huge
1933,yagazieemezi,fashion,139072.0,300,1719,Huge
1934,giottocalendoli,fashion,138916.0,1232,3116,Huge
1935,xkamillax,fashion,138759.0,344,270,Huge
1936,charlotteslookbook,fashion,138653.0,164,629,Huge
1937,n_g_le,fashion,138405.0,2161,2084,Huge
1938,_yanyanchan,fashion,138294.0,1449,2692,Huge
1939,findingpaola,fashion,138222.0,743,1306,Huge
1940,stylemintd,fashion,138213.0,7152,1663,Huge
1941,stylehaul,fashion,138017.0,2259,3342,Huge
1942,missgcole,fashion,137754.0,1647,532,Huge
1943,xkaryy,fashion,137724.0,699,571,Huge
1944,babimaronna,fashion,137723.0,1270,3261,Huge
1945,xnegzx,fashion,137685.0,95,391,Huge
1946,emmaaemeliamouatxo,fashion,137655.0,3892,4233,Huge
1947,kiahmfit,fashion,137466.0,972,633,Huge
1948,samrollinson,fashion,137264.0,910,1039,Huge
1949,klelia_andriolatou,fashion,137222.0,320,512,Huge
1950,johannas.lifestyle,fashion,136918.0,385,498,Huge
1951,fatimasiad,fashion,136916.0,657,1245,Huge
1952,georgiaebayliss,fashion,136808.0,984,1880,Huge
1953,styloly,fashion,136707.0,622,2027,Huge
1954,lusiluer_plussizemodel,fashion,136576.0,250,758,Huge
1955,monicanoz,fashion,136575.0,991,1631,Huge
1956,zosuen,fashion,136425.0,2298,2649,Huge
1957,sosann,fashion,136387.0,227,1140,Huge
1958,mackenziehoran,fashion,136334.0,290,2746,Huge
1959,jitkanovackova,fashion,136088.0,1453,1801,Huge
1960,alysscampanella,fashion,136019.0,1007,3323,Huge
1961,phoebelettice,fashion,135930.0,902,3351,Huge
1962,septumpapi,fashion,135814.0,1728,1005,Huge
1963,summerissunny,fashion,135758.0,1547,461,Huge
1964,shannkb,fashion,135592.0,1789,1891,Huge
1965,janalang__,fashion,135520.0,369,396,Huge
1966,angelisborges,fashion,135483.0,871,2201,Huge
1967,melinaalt_blog,fashion,135406.0,2316,1081,Huge
1968,bhumika_t,fashion,135228.0,589,2129,Huge
1969,hajra_aaa,fashion,135208.0,729,506,Huge
1970,tialineker,fashion,135155.0,983,1351,Huge
1971,dnes_nosim,fashion,135146.0,7,5400,Huge
1972,allisguijarro,fashion,135112.0,819,1280,Huge
1973,giorgiadibasilio,fashion,135075.0,4245,2696,Huge
1974,adri.silvaaa,fashion,134957.0,436,698,Huge
1975,karlos.bcn,fashion,134948.0,842,4909,Huge
1976,thedandyliar,fashion,134737.0,3267,1228,Huge
1977,valentinamelpignano,fashion,134582.0,1226,1678,Huge
1978,vic.alario,fashion,134561.0,543,285,Huge
1979,elmofilms,fashion,134506.0,1299,480,Huge
1980,shoesandbasics,fashion,134424.0,998,1173,Huge
1981,missmoorestyle,fashion,134395.0,983,2009,Huge
1982,andyheart,fashion,134371.0,317,2474,Huge
1983,bentheliem,fashion,134230.0,899,1047,Huge
1984,ardifashion,fashion,134110.0,414,1420,Huge
1985,linhwinn,fashion,133964.0,896,2097,Huge
1986,constantly_k,fashion,133734.0,903,2425,Huge
1987,hellocanadamag,fashion,133728.0,193,5401,Huge
1988,nilerturk,fashion,133687.0,780,4099,Huge
1989,xioarleen,fashion,133497.0,696,770,Huge
1990,jusebeauty,fashion,133475.0,701,724,Huge
1991,kickiyangz,fashion,133463.0,622,2090,Huge
1992,corvus88,fashion,133228.0,1592,1810,Huge
1993,jnelv,fashion,133210.0,583,2471,Huge
1994,heygorjess,fashion,133167.0,691,3599,Huge
1995,peggysulahian,fashion,133061.0,799,630,Huge
1996,sarah.beauty.channel,fashion,133005.0,758,1309,Huge
1997,carlotabruna,fashion,132887.0,474,1144,Huge
1998,meetamoment,fashion,132718.0,1269,374,Huge
1999,lilisandu_official,fashion,132714.0,799,1037,Huge
2000,hails_world,fashion,132576.0,89,863,Huge
2001,fashioneatstravel,fashion,132395.0,3545,539,Huge
2002,theamandajean,fashion,132327.0,1261,2611,Huge
2003,dainamurel,fashion,132306.0,142,330,Huge
2004,aurorajimenezl,fashion,132214.0,460,498,Huge
